,Copy Number Public 24Q4 ACTN4,Copy Number Public 24Q4 EZR,Copy Number Public 24Q4 MYH9,Copy Number Public 24Q4 FSCN1,Copy Number Public 24Q4 CFL1,Copy Number Public 24Q4 ECM1,Copy Number Public 24Q4 TAGLN,Copy Number Public 24Q4 PFN1,Copy Number Public 24Q4 GSN,Copy Number Public 24Q4 ANXA2,Copy Number Public 24Q4 ANXA6,"RNAi (Achilles+DRIVE+Marcotte, DEMETER2) CFL1","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) ECM1","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) GSN","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) ANXA2","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) ANXA6","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) MYH9","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) PFN1","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) FSCN1","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) TAGLN","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) EZR","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) ACTN4",Batch corrected Expression Public 24Q4 GSN,Batch corrected Expression Public 24Q4 ANXA6,Batch corrected Expression Public 24Q4 ACTN4,Batch corrected Expression Public 24Q4 PFN1,Batch corrected Expression Public 24Q4 CFL1,Batch corrected Expression Public 24Q4 ANXA2,Batch corrected Expression Public 24Q4 FSCN1,Batch corrected Expression Public 24Q4 MYH9,Batch corrected Expression Public 24Q4 ECM1,Batch corrected Expression Public 24Q4 EZR,Batch corrected Expression Public 24Q4 TAGLN,"CRISPR (DepMap Public 24Q4+Score, Chronos) ACTN4","CRISPR (DepMap Public 24Q4+Score, Chronos) ANXA2","CRISPR (DepMap Public 24Q4+Score, Chronos) ANXA6","CRISPR (DepMap Public 24Q4+Score, Chronos) CFL1","CRISPR (DepMap Public 24Q4+Score, Chronos) ECM1","CRISPR (DepMap Public 24Q4+Score, Chronos) EZR","CRISPR (DepMap Public 24Q4+Score, Chronos) FSCN1","CRISPR (DepMap Public 24Q4+Score, Chronos) GSN","CRISPR (DepMap Public 24Q4+Score, Chronos) MYH9","CRISPR (DepMap Public 24Q4+Score, Chronos) PFN1","CRISPR (DepMap Public 24Q4+Score, Chronos) TAGLN"
ACH-000231,1.2474344439,1.2987799336,0.3593555817,1.0702998265,0.6883699382,1.1832722086,0.736713712,0.6688450832,1.2640644298,1.2295854513,1.337656787,-0.503097684642,0.17480228156199998,-0.195685315628,-0.250825500231,0.133182340522,-0.274596807283,-0.21758344205699998,,-0.0241040522364,-0.218708289126,0.33853819127499996,6.0708576558,6.0379545775,9.4980257528,10.3529242874,10.2527212849,11.6341638558,7.7014345256,8.1692647083,4.0774022376,7.4205456586,8.2584093372,0.17400827473907396,-0.03739061039907651,0.1271943364864765,-0.18675454618339543,-0.28942648103831836,-0.12387728806702078,-0.2699098041092132,0.0560668043493503,-0.9001225839023619,0.07765104869935247,-0.06497879114328324
ACH-000244,1.0002897775,0.5340027216,1.0115986382,1.5799512016,1.0330685583,1.0730244873,1.040982633,0.9876843804,1.1256723792,1.0425777671,1.1040595582,-0.11392107005100001,0.127902998885,0.254358545202,0.175535352288,0.047211653426,-0.388655221295,-0.035343170145800004,,0.286876142803,-0.441646987504,0.099178278345,8.6917366193,7.6730701193,7.5985831965,10.0028168914,9.7238462004,11.1904722788,7.4535086661,8.54567941,7.7209509944,4.3013511844,9.7445410669,0.10114963549889924,-0.21321998017785707,0.12032130154831798,-0.24372139846658464,-0.09073484671824827,-0.0954075162989069,-0.2975958026908444,0.05485683538748685,-1.494605471978145,-0.7948822190625371,-0.18858960078666495
ACH-001623,1.4778931827,0.9153662467,0.7367800996,1.6533223089,1.5612342308,0.7451103459,1.3689246137,1.2653469352,1.5162945147,0.989131337,1.3270695661,,,,,,,,,,,,6.4037275576,7.1605139606,8.1222514461,10.4430667318,10.7224909117,10.5183097654,7.2846537102,7.0855404587,6.6557500052,6.0203040737,2.7578196424,0.32898343383482376,-0.0935857194012207,0.18185946448868623,-0.533049725942775,-0.12576815350386866,-0.08173995833869792,-0.17507879381485325,0.005410007139189725,-0.8467731365063822,-0.9941009735273272,0.060918950653446234
ACH-002681,0.9424970448,1.2445524223,0.7085639639,1.0843939731,0.7589143608,0.9865800367,0.7589143608,1.106613938,1.0384357812,1.4132473581,1.0616204009,,,,,,,,,,,,7.1340102,7.4059343058,8.1775672012,11.1020646657,10.4897001483,11.6933129776,7.1398384254,8.9648591818,5.1734135927,6.7780835065,7.8981287471,0.01753162469295072,0.00771594265066182,0.1447282572208478,-0.17344552268308833,-0.21679924015929067,0.04604505343649003,-0.07849320614843805,0.03220411216739692,-0.8711641054448832,-0.33665782980927716,-0.0936301397958132
ACH-000232,1.0298048715,1.0855122448,0.6956217755,1.4362670308,0.9394341864,1.0789402703,0.9480420791,1.3023100845,1.0292268507,1.299894916,1.072902517,-0.330972999664,-0.100908526269,-0.00423759753592,-0.0688592294339,-0.303069365898,-0.19962224282699997,-0.412879937628,,0.0140055384581,-0.305106214128,0.11647670130200001,7.0554394715,4.307904235,8.3872745601,9.9748370681,9.6500391583,11.7386124473,5.7113395659,7.0665237171,3.7875783148,6.5602330814,1.0106029382,0.0052120678170146165,-0.05760911423622763,0.2433662866398093,-1.1077071880733278,-0.28807894503071463,-0.000908864491242483,-0.04424345159356248,-0.01124902107223368,-0.704247358157575,-0.5037629131751773,0.025175644162528342
ACH-001624,0.9682751672,0.8209532649,0.7916814758,1.2266341314,0.9726407895,1.0156237237,0.9978300345,0.977929928,1.2119548888,0.8209936679,1.4560097334,,,,,,,,,,,,6.878333881,0.1804520338,7.9010491957,11.1093455303,10.3711398026,11.2208400131,7.6926893841,7.6324307568,3.3305618228,6.738919194,7.7723250648,-0.1504486557319959,-0.007025542325683373,0.022623729672698156,-0.16017416121199657,-0.13124409733897463,0.12121820407527378,-0.03537609967308855,0.20161895764191506,-0.5662147328918775,-0.009072742344942819,0.03410653908747894
ACH-000776,1.1138137439,0.9155521693,0.7073616942,1.201333741,1.0659871152,1.3234585398,0.57128676,0.5570377476,1.1234991243,0.5897486025,1.1734919946,,,,,,,,,,,,5.686760046,4.6161497959,7.0285702288,9.4659768351,9.6690696832,10.1022740452,7.719299147,6.0450558046,1.4295667793,5.5868295286,1.1903411584,0.06761590915825481,0.03389216340120902,0.3267421466125485,-0.5246728326758805,-0.179575330565234,-0.0008173080567015507,-0.24262995399435305,-0.25931916631442664,-0.9280729002418663,-0.24639917314157778,0.2744149999968687
ACH-000283,1.0430288044,0.8038532195,0.716862336,1.4175552833,1.0452043253,0.7322184341,0.9947659284,1.0118672284,1.0151345777,1.4455494881,1.1443489144,-0.150627320957,0.241411387281,0.126415349232,0.111929259781,-0.056284195581,0.221001826978,-0.38194641636200005,,0.428723885924,-0.733462628355,-0.039219495008000003,4.7895682769,7.2029129243,8.9593675693,10.7424226949,10.3619441406,12.9866935839,6.2761978891,7.6428662069,5.4114492689,7.6683435922,1.2182663119,,,,,,,,,,,
ACH-000464,0.8848182208,1.1371873849,1.2063829968,1.4758519451,0.8483338299,0.845354284,0.876839685,0.9977622558,1.0942087518,1.1323429736,1.1441442866,-0.33574794755000004,-0.029149063390900003,0.453657396009,0.43267481873499997,0.221546250022,0.5403391714729999,-0.353970759548,,-0.10391885676899999,-0.262447263504,0.191347862806,6.5219795449,6.9171929158,7.3219745878,9.9425295185,9.5306166574,11.0004458108,6.6490152064,8.2130615414,5.1268684465,5.2965780013,5.766816124,-0.253919923083588,0.08764069080027184,0.29113131489018335,-0.0945729851990102,-0.27846221313712105,-0.07530118458524947,-0.18570811751454613,0.03205403398639647,-1.1182740346619,-0.5478418786655304,-0.10986756306952278
ACH-000760,1.1004518333,0.958134436,1.2300355395,1.5068930219,0.8816378088,2.8161964971,0.8859437452,1.1450146046,0.9124991496,0.9351009328,0.9633466934,-0.286199073184,0.168951743164,-7.47068953778e-05,-0.010884490035399999,0.0787857404788,-0.0414355941998,-0.45994186439400003,,0.18316370074000002,0.141420517721,0.319092090821,7.0857725928,6.9866054893,7.6491640839,11.1494337666,10.502324537,10.6138082285,4.7413178267,8.5642592435,4.792360993,6.049614678,2.8196113371,-0.0904897321869368,0.006006779590286273,0.22308578436094342,-0.12283945331701285,-0.6432095131198794,-0.07799328608301695,-0.15826236758780712,0.20770574379392176,-0.5577741190848756,-0.8879740789800358,-0.26113488307105026
ACH-000126,1.0036679138,0.7289203079,0.8050381177,1.7662395196,0.8733440414,0.8421563466,0.8733440414,1.0583926882,1.5972908097,0.9587841735,1.7719341619,,,,,,,,,,,,6.7498928204,8.3730526721,8.0214453907,9.7857766933,9.6855342937,11.7287256985,7.1950271951,6.905305399,6.2954423001,3.9297625233,1.3504301848,,,,,,,,,,,
ACH-000655,0.8106864866,1.0761282317,0.7475821358,1.1153720313,1.1125745426,1.0580017399,1.1059598409,1.1798054674,1.0944749994,1.09686274,1.2180285925,-0.38652865671400005,0.10922857324100001,,,-0.106992312246,0.11266495975,,,,-0.0676057354413,0.222910883477,4.4573075101,7.9990482808,8.288240162,11.6513104897,11.3802549532,11.6318854076,7.5393970434,9.3787741535,5.3754900439,8.748556348,7.3378573168,-0.07002707190067141,0.05296273475468944,0.247054697648205,-0.6895368635842375,-0.22292474792723016,0.07638653887657199,-0.025492026952055213,-0.2331638055302987,-0.08097864485081907,-0.9943644710121451,-0.0643373103324793
ACH-001622,0.8225150603,0.8495854713,1.0314393562,1.1836626796,1.3714243091,0.9176010835,1.440342588,0.7016191352,1.0419788542,0.8121583791,1.1228521692,,,,,,,,,,,,7.7020154013,7.5633746481,7.9172878555,10.5102464495,10.4934734065,10.3665580517,7.2022779978,8.025683035,5.4913581757,5.2365802523,4.2534142259,-0.015698389134829308,-0.05774930103822939,0.14062935708212243,-0.002264477746083071,-0.21156401436269828,0.05542623880877353,-0.15678943901496106,-0.04045398074976955,-0.3506336162833331,-0.667629411292897,-0.18408644485634187
ACH-002680,0.9162314564,0.9649593008,1.2244806706,1.7228570472,0.7386040098,1.0660307103,0.7948998441,1.2911825623,1.2918790442,1.0101083129,1.1476088509,,,,,,,,,,,,7.3780950208,6.8964356149,7.8554289145,9.9387761825,9.7685816624,11.5764692135,7.4210771013,8.1469890068,6.744732623,6.2559252393,5.72545658,0.0625952097642152,0.14197196483213684,0.18001960748814402,0.09382882093467149,-0.2341794290589821,0.0549892161359462,-0.21454956327175229,-0.01233451074404428,-0.17586784402688693,-0.29590916691754904,-0.040452137710853237
ACH-000075,0.9959091181,1.0546198088,0.9996846678,1.0679440014,1.0804347896,1.1710786736,0.533423393,1.0040165148,1.0199511099,1.0398857274,1.0791324886,0.027593769693400005,-0.0200294630062,-0.08457971058430001,0.418938925667,-0.22129509722100002,-0.262963584782,-0.277270761733,,0.0762705477178,-0.10945858177899999,0.24085030719099998,6.6829539094,6.8698500277,8.0650106469,10.7927472436,10.6761060978,10.9877057463,6.2696774602,8.2853487973,6.1945308523,4.9776823883,2.5976376404,0.00848920424806726,0.09564647699072255,0.2302744912590586,-0.7376195319269279,-0.006775723776132753,-0.10725792266506642,-0.11276386335571183,0.09395653041396977,-0.8093480456827298,-1.221474232907759,-0.044590615850661375
ACH-001610,1.2652101194,0.5589317367,1.0339905497,0.7757566155,1.1103619227,1.0357142333,0.7968212348,1.2902270779,0.826634224,2.0138036158,0.8764167729,,,,,,,,,,,,6.9525431149,6.7605784533,8.5014189113,11.7872521825,10.8729385445,11.0587841408,7.7666550463,9.4005271227,4.9642033892,5.7711348277,6.6984601877,0.02927601220022967,-0.03190496833137849,0.1973374506141143,-0.6088895385063243,-0.2938210192376335,0.13254880133818694,-0.3260573790077575,0.13533222429520894,-0.2201269035569117,-0.5428186322976396,-0.1597216940022166
ACH-000676,0.8897605258,1.0877198289,1.0649037204,1.176295069,1.067116731,0.8296139164,0.8281126849,1.0213235663,0.9399142185,1.1158994217,1.1395024291,-0.140242467518,0.31438979772799996,-0.194812976361,-0.153239363204,-0.363901351527,0.053923724867000006,0.047792096866800006,,-0.0708459783509,-0.22641318824599999,-0.029326238587199998,8.8673287898,7.7541609006,7.3826067557,10.3266736973,10.153109101,9.9884548296,4.0219265172,6.5187026509,7.2616982983,5.4327060618,1.0545556247,-0.009925813505582033,-0.06743550579159924,0.26468564657472854,-0.04821360396604202,-0.2313700018196997,-0.0149416731177679,0.024900780913132414,0.03634267923199498,0.1177930631071109,-0.3223955049200385,-0.2953205501965478
ACH-000128,1.1394321352,0.7257597734,0.9360088009,0.7429386569,0.8581602607,1.4168548808,0.875794321,1.3243642756,1.1160742425,0.9602693265,0.994583912,-0.33740133362400004,0.040137786968900004,0.129188618859,-0.263906794948,-0.219405092068,0.04399953365680001,0.09404791208589999,,-0.0180185969145,-0.177661368916,-0.245948925475,5.423818581,5.1595059788,8.0530499981,10.1743897946,9.245384388,10.5822963292,5.2536026265,7.4819134505,1.3055514701,8.0686628222,3.1370639448,-0.09820215760231335,0.09913644632890845,0.2043320267186161,-0.6240524322170945,-0.22294208267332452,-0.009385277286736497,0.06639353045395577,0.17623756624495168,-0.27315278955171307,-0.3427830410980875,-0.07679377287633068
ACH-001053,0.9991851911,1.0503659108,0.9647579953,1.1253252185,0.9404173102,0.8894534448,1.2428265788,0.5429841535,0.9700775574,1.0573470602,0.9042884863,-0.401910060437,-0.164309982026,0.141671047342,-0.0204252756593,0.136248850776,-0.10761511991900001,-0.215793339661,0.241021914491,-0.117219996515,-0.0517511878543,0.26724821134300003,4.071000442,5.0221265095,6.5406593488,6.764363817,7.8352628481,1.1274011717,4.7740212991,4.2616694452,0.7799826951,6.7716901777,3.2359707942,0.0343803514497251,0.10115650127470606,0.3452296167172111,-0.4915098330974683,-0.3669896510256949,-0.1715609529359684,0.1987078206022362,0.0313642476274557,-0.5647622357765489,-0.4821935229009291,0.0351125820988858
ACH-000389,1.7473032327,0.6693413278,0.6469647437,2.463132095,0.970703097,1.0014774939,0.9915936928,0.6392264453,0.9865246468,0.996683949,0.9937177224,,,,,,,,,,,,6.6642641658,6.2004367508,8.4554347866,10.0146851751,9.7237961286,10.3369053874,7.2785515519,6.876670511,5.1299313663,4.8080351887,4.3244137308,0.001962463559675727,0.10063285965580548,0.32795732518593423,-0.6257681881776209,-0.3141565149789577,-0.020257291591439006,-0.32102096050000184,-0.010680069619906403,-0.1463316361417349,-0.546054350963864,-0.14430547607593106
ACH-000623,0.9711923751,1.2040964843,0.6559887598,1.238087261,0.854963657,0.8959747621,0.8730861978,1.1289119759,1.2057175644,1.0943596933,1.2946732176,,,,,,,,,,,,8.5205786598,7.7349526536,8.9951272538,10.6370795138,10.6371364358,12.2024423815,7.0225438862,8.2134986636,6.6576420084,6.5080637669,7.2292327287,-0.2701748333354605,0.008452360736188373,0.009443756110404017,-0.45284384578074,-0.34825695392635714,-0.002494232485048967,-0.23760670812591508,0.06487368921637826,0.29299495681177157,-0.13883375129784137,-0.18667464437817788
ACH-000445,0.843859079,0.6821571314,0.9809115787,1.6834314789,0.9044602472,0.9770037468,0.7320595928,1.0335068852,0.8748108385,1.3715811669,0.92483955,-0.430528939018,0.0157384244224,-0.195867841251,0.040805581511699995,-0.0847380391643,0.47598975033200003,-0.5432318624679999,,0.21485664075599997,-0.219252811049,0.013954802901099999,6.9189415729,6.9308500325,7.5580813987,10.6050069125,10.2458868273,10.9563422734,7.7741491552,9.500988029,6.9929418651,5.6484482088,7.9983808093,-0.03919697341026787,0.059005527296868594,0.34802268731055036,-0.13432397693107434,-0.2963619692870958,-0.005597977513512754,-0.19095870984521207,-0.09138453480249875,-0.07141041442122403,-0.7434411889063789,0.06677772118200234
ACH-000634,0.8382357747,0.9083845036,0.8554853179,1.6873216298,1.1560798118,0.8984530371,1.1560798118,1.138274885,1.7059030297,0.9260589892,1.1558570625,-0.0991510720338,-0.09028340005339999,0.19314840362,-0.0813712621573,-0.05640851616669999,0.31006609314800004,-0.33837575737099995,,0.211730322328,-0.491646556725,-0.12533814022,7.9070868994,7.1635240696,8.1091160196,10.5824907663,10.5777067569,11.9529480284,7.4910423412,6.9311620781,5.9869603831,5.0722904733,2.0861109907,0.008205425860946075,-0.13450233848645302,0.1953831010161436,-0.49429938082617214,0.011152926887080833,-0.04571969144983786,-0.45865102980979067,0.4281709631726673,-0.8299981621859102,-0.2504597189742856,-0.13530971273730527
ACH-000543,1.0886400368,1.089475686,0.6734253802,1.6059644974,0.9320272234,0.8629279428,0.9109956056,0.7992623298,1.4561742471,0.8916577724,1.4463442755,,,,,,,,,,,,6.5221413809,6.2688724211,8.6052420981,10.0339915731,10.1396768571,10.7704526685,7.1539910792,8.887433921,3.7162781329,5.4379817175,5.6045457668,,,,,,,,,,,
ACH-000571,0.8979649258,0.9075952729,1.1081283557,1.3623628499,0.984755176,1.1031691364,0.984755176,1.2659636668,0.8524357475,0.8140656219,1.1439991657,-0.353773655475,0.245675104292,0.0233751021797,0.115724460944,-0.287429838432,-0.269717942544,-0.36672611131800004,,-0.007198152021,-0.234518695403,-0.146505598438,7.0392381955,7.7029613503,7.8671838265,10.8922496579,10.582769326,11.3881558985,7.1124739371,8.5587925168,6.6992228999,4.8059708788,2.3941457079,0.027755753651997367,0.032561960922691466,0.14876481366934352,-0.03538377432064932,-0.26632216631537514,-0.007090256498319273,-0.10196393687795609,0.060281406581263866,-0.43334044284291856,-0.18222970613884526,-0.1553862758881625
ACH-002269,1.1604336209,0.9612995743,1.4974283774,1.436087844,0.7809900103,2.8633184435,1.0890928836,1.0605634977,0.9169385768,0.883822767,0.8678147424,,,,,,,,,,,,,,,,,,,,,,,-0.14824256258651414,0.08858603837371191,0.2737346752179865,-0.26900702113639086,-0.5544460620751701,-0.03598740067335372,-0.28569059763486615,0.02461797397955854,-1.1224383012486885,-0.9081573756001077,-0.019112884934444935
ACH-002348,1.083617051,0.5624313821,1.1123964147,1.1498343218,1.0689497238,1.988164321,1.0689497238,0.7560308446,0.8465586926,1.1375050892,1.0776196028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000328,1.3021421945,1.1569977028,0.9191396628,1.8208170852,1.1170556032,1.1586983252,1.1170556032,1.0867552009,0.846127512,0.9521296886,1.3493372715,-0.125017371995,0.031774316899599996,0.186014336175,-0.044429597968699996,0.321415603313,-0.25351651568399997,-0.08789347061550001,,0.127652731673,-0.0184808758262,0.198993795251,3.8866785646,6.804784216,8.3259516132,10.2246259092,10.1145319761,10.8080218934,5.7398118185,7.0395200309,5.2192753253,6.8151881273,5.8071519723,,,,,,,,,,,
ACH-001172,1.3077774027,1.1252019828,0.8513657751,1.3542452213,0.8696519321,1.100808107,0.8696519321,1.1845376051,1.2966867505,0.892592754,1.2337063147,,,,,,,,,,,,6.3854617662,6.6119367692,7.6527837745,10.8236050705,10.2768322918,10.608922399,6.2385959238,7.2092516593,5.0990999442,6.6437839356,2.5089411728,0.01896645035611358,-0.0009839125502991348,0.21665844521075153,-0.6184635046801171,-0.2002305036676048,-0.09164503883521619,-0.11796842688413636,-0.08353795397897511,-0.1998604312297291,-0.7205135382190611,0.08236829968348405
ACH-000289,1.0122256934,0.570194884,1.0030572842,1.9464455673,0.7811388933,0.9720369088,0.7866353909,0.9987129615,1.0163216043,1.0205826351,1.0332232407,,,,,,,,,,,,9.274764586,7.751727279,8.5682607293,10.5267780748,9.929562139,13.1951729218,8.0617323114,7.6710535615,8.0271254066,4.1133684028,7.6132379235,,,,,,,,,,,
ACH-000102,0.9771872872,0.8532249153,0.6608908835,1.0144726705,0.8982624927,1.0024095052,0.6330059651,1.0954981135,1.0411348921,1.3803479702,0.9040202535,,,,,,,,,,,,6.4044452876,7.004165575,8.2585386072,11.089864886,10.4247980048,11.2611677851,7.2089701481,8.4011640241,4.5378269829,7.43341723,9.4521171865,,,,,,,,,,,
ACH-001606,0.9795194194,1.4592195871,0.9783401129,1.2851430896,0.922983652,0.9466631043,0.922983652,0.9725915753,0.9219171431,0.9132799082,0.9244511554,,,,,,,,,,,,,,,,,,,,,,,-0.0559619711957029,0.02397975278545634,0.16341882124948306,-0.5176967645146765,-0.30814840589489395,0.08924672379079879,-0.08048332985393093,0.005043359602232556,-0.31554845994133274,-0.6604310127405613,0.01625708672815457
ACH-001016,0.9753487009,1.0428466312,1.0278010278,1.3982341729,1.0997968046,1.0160201399,0.7744049073,0.9806022656,1.1764181927,0.9962384512,1.0486054869,,,,,,,,,,,,4.0439704645,3.7602291237,7.4553046302,9.885893486,10.2043160195,11.0444419221,6.2156206584,7.6956749481,3.4242354907,6.6195665961,2.7724633899,-0.014523018002352651,0.15628680193201105,0.48035860989815116,-0.41053404720978665,-0.34898162078331585,0.18220413077275843,0.06923808457372319,-0.0918816344944417,-0.4973082702591032,-0.21880637665974695,-0.22220489209532066
ACH-001289,1.0567096319,1.0350059059,1.0647531515,1.033873733,1.0448877753,1.0432457187,1.0204637964,1.0597360681,1.0359999978,1.0367736808,1.0753959921,,,,,,,,,,,,3.9992445356,4.0934318676,5.928532738,9.9724326773,10.4232789327,2.0666303536,2.5813095591,6.2266122929,0.8936520107,7.624722596,1.863373722,-0.11555172391218951,0.06800020310352207,0.15858051386023014,-0.06727735554952485,-0.5679326146826229,0.04656142900557237,0.049673136719632305,-0.15632487634774817,0.08294135556263438,-0.013010364911304362,-0.048378198590013445
ACH-000622,0.883101396,1.0838206199,0.4121026776,1.2155085151,1.2144499208,1.5137920127,1.3761054243,1.0552742628,0.7038944422,1.1671791363,0.6683288231,-0.111308807425,-0.563626975328,,,-0.130845669305,-0.268827529426,,,,0.05862932626680001,0.111713254267,6.0043056617,0.3384194151,8.4401714745,10.5456876003,10.2546344563,5.1964579675,7.4763332468,6.9130072818,2.0696421853,8.5588458632,6.4292347873,0.13758182744446262,-0.0232357457828164,0.1679178541629402,-0.4025312963647846,-0.14019730708946562,-0.13326721702480968,-0.3233450293542157,0.16035973240025583,-0.2206624582503733,-0.5658079933658232,-0.06595063432889807
ACH-003438,0.6911596978,0.8792248088,0.9073782603,1.0130778203,1.0196118177,0.9841239916,0.9714179163,1.0221422585,1.0020295122,1.4316263472,1.429336895,,,,,,,,,,,,4.7048130248,7.7808787582,7.8668962412,10.4897518475,10.5320540401,12.1613557581,6.2383453182,8.3529528307,3.6359008067,7.3360454212,6.3565393651,,,,,,,,,,,
ACH-000323,1.0119808572,1.1467325867,1.0346515653,1.1792413349,1.1659969381,0.8354509303,1.2050140769,0.9296631653,0.8074277075,1.1511860382,1.0706864133,,,,,,,,,,,,5.5147496549,9.3195785629,7.929401921,10.9493727312,11.4462386744,11.5312885565,8.208324938,9.083013372,6.9776198275,5.4071919298,8.0067108335,-0.03496581165855824,0.014710255683783214,0.22845437334486662,-0.21673480591455774,-0.2570761444054246,-0.01650628978570623,-0.3370758230971893,0.05269580194202469,-0.28062187558851137,-0.40425306407124223,-0.1300976556387647
ACH-001125,1.2846853034,1.3342333427,0.7441900466,1.7500898594,0.7053606503,1.0598109951,0.7198763363,0.7899849095,1.288664758,1.1047845122,1.1696119852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-002268,1.2090442106,1.3699991518,1.1492184024,2.0604422095,0.9096900636,1.2269742737,0.9096900636,1.2537745932,0.7939538194,0.737423859,1.0861497315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-001232,1.1781130625,1.305819961,0.8687831334,1.3003130559,0.8650563389,1.3237438669,0.8650563389,0.8400872054,1.2490653851,1.0192394332,1.1956275123,,,,,,,,,,,,7.054508448,7.7734392311,8.8209909323,10.6915416897,10.4820202553,11.5930681181,7.2895709967,8.8335984611,6.1533127635,6.9510637174,8.1585495045,-0.25429990460666146,-0.04674407793485729,0.08250745307256384,-0.10316213510750383,-0.21741595175820522,-0.11615195204258914,-0.1663153755044818,-0.1691851885175862,-0.42081186793378683,-0.993066161551549,0.06292036289189029
ACH-000807,0.9177155765,0.9026790313,0.9293932036,1.3806580031,0.9221216535,1.155141831,1.1047937016,1.5486316151,0.9175482943,0.9580190956,0.923400232,-0.408836013944,0.06998723202589999,,,-0.201064621265,0.169080367975,,,,-0.224620184777,0.18972045359700002,5.6611450724,7.0089188852,7.7585599078,11.5347655483,10.6388263163,11.1329023179,7.8166070622,7.9582784946,1.6351140124,7.2352024282,4.9768461543,-0.0809805489807288,-0.124244755940278,0.18410229373788242,-0.4703214871862207,-0.1813228112503814,0.08770101624177623,-0.1686816383232679,-0.02834682639421362,0.11553720572030468,-0.7131385688907127,0.14304480987257828
